total_sessions,present_count,late_count,early_leave_count,excused_count,absent_count,attendance_rate,absence_rate,late_rate,recent_absence_rate,consecutive_absence,attendance_trend,student_id,course_section_id,full_course_sessions,observation_sessions,final_absence_rate,final_score,risk,is_synthetic
9.0,7.0,0.0,0.0,1.0,1.0,88.89,11.11,0.0,0.0,0.0,25.0,SYNTH_STU_01648,SYNTH_CRS_048,15,9,6.67,8.0,0,1
8.0,3.0,3.0,0.0,0.0,2.0,75.0,25.0,37.5,66.67,2.0,-50.0,SYNTH_STU_01651,SYNTH_CRS_001,13,8,46.15,0.0,1,1
12.0,6.0,1.0,1.0,0.0,4.0,66.67,33.33,8.33,33.33,0.0,-50.0,SYNTH_STU_01655,SYNTH_CRS_005,20,12,40.0,0.0,1,1
7.0,3.0,2.0,1.0,0.0,1.0,85.71,14.29,28.57,33.33,0.0,8.33,SYNTH_STU_01656,SYNTH_CRS_006,12,7,8.33,5.5,1,1
11.0,6.0,2.0,2.0,0.0,1.0,90.91,9.09,18.18,0.0,0.0,23.33,SYNTH_STU_01661,SYNTH_CRS_011,18,11,5.56,5.0,1,1
12.0,6.0,2.0,2.0,1.0,1.0,91.67,8.33,16.67,0.0,0.0,16.67,SYNTH_STU_01668,SYNTH_CRS_018,20,12,5.0,4.0,1,1
11.0,5.0,3.0,1.0,0.0,2.0,81.82,18.18,27.27,0.0,0.0,-13.33,SYNTH_STU_01669,SYNTH_CRS_019,18,11,16.67,0.0,1,1
12.0,9.0,0.0,1.0,1.0,1.0,91.67,8.33,0.0,33.33,1.0,0.0,SYNTH_STU_01672,SYNTH_CRS_022,20,12,15.0,3.5,1,1
12.0,8.0,1.0,0.0,0.0,3.0,75.0,25.0,8.33,33.33,0.0,-50.0,SYNTH_STU_01673,SYNTH_CRS_023,20,12,45.0,0.0,1,1
10.0,6.0,2.0,1.0,0.0,1.0,90.0,10.0,20.0,0.0,0.0,0.0,SYNTH_STU_01674,SYNTH_CRS_024,17,10,11.76,3.5,1,1
8.0,1.0,2.0,1.0,1.0,3.0,62.5,37.5,25.0,66.67,1.0,0.0,SYNTH_STU_01675,SYNTH_CRS_025,13,8,30.77,0.0,1,1
10.0,5.0,1.0,0.0,4.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,SYNTH_STU_01678,SYNTH_CRS_028,16,10,0.0,9.5,0,1
8.0,4.0,3.0,0.0,0.0,1.0,87.5,12.5,37.5,0.0,0.0,25.0,SYNTH_STU_01680,SYNTH_CRS_030,13,8,7.69,5.5,1,1
12.0,10.0,1.0,0.0,0.0,1.0,91.67,8.33,8.33,0.0,0.0,16.67,SYNTH_STU_01688,SYNTH_CRS_038,20,12,10.0,5.5,1,1
10.0,5.0,2.0,0.0,3.0,0.0,100.0,0.0,20.0,0.0,0.0,0.0,SYNTH_STU_01693,SYNTH_CRS_043,16,10,31.25,0.0,1,1
12.0,7.0,1.0,1.0,0.0,3.0,75.0,25.0,8.33,66.67,0.0,-66.67,SYNTH_STU_01694,SYNTH_CRS_044,20,12,45.0,0.0,1,1
10.0,4.0,5.0,1.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,20.0,SYNTH_STU_01698,SYNTH_CRS_048,17,10,0.0,5.5,1,1
10.0,7.0,0.0,0.0,0.0,3.0,70.0,30.0,0.0,33.33,1.0,-20.0,SYNTH_STU_01700,SYNTH_CRS_050,16,10,31.25,0.0,1,1
11.0,6.0,2.0,1.0,0.0,2.0,81.82,18.18,18.18,33.33,0.0,-13.33,SYNTH_STU_01704,SYNTH_CRS_004,18,11,33.33,0.0,1,1
10.0,8.0,0.0,1.0,0.0,1.0,90.0,10.0,0.0,0.0,0.0,40.0,SYNTH_STU_01724,SYNTH_CRS_024,16,10,18.75,3.0,1,1
11.0,7.0,1.0,0.0,0.0,3.0,72.73,27.27,9.09,100.0,3.0,-50.0,SYNTH_STU_01725,SYNTH_CRS_025,18,11,27.78,0.0,1,1
9.0,4.0,3.0,1.0,0.0,1.0,88.89,11.11,33.33,0.0,0.0,5.0,SYNTH_STU_01726,SYNTH_CRS_026,15,9,6.67,4.0,1,1
11.0,6.0,3.0,0.0,0.0,2.0,81.82,18.18,27.27,66.67,2.0,-33.33,SYNTH_STU_01734,SYNTH_CRS_034,19,11,52.63,0.0,1,1
11.0,3.0,4.0,2.0,0.0,2.0,81.82,18.18,36.36,0.0,0.0,80.0,SYNTH_STU_01743,SYNTH_CRS_043,18,11,16.67,0.0,1,1
11.0,5.0,4.0,0.0,1.0,1.0,90.91,9.09,36.36,0.0,0.0,20.0,SYNTH_STU_01745,SYNTH_CRS_045,19,11,5.26,4.5,1,1
11.0,7.0,1.0,1.0,2.0,0.0,100.0,0.0,9.09,0.0,0.0,-16.67,SYNTH_STU_01749,SYNTH_CRS_049,19,11,0.0,8.5,0,1
7.0,4.0,1.0,1.0,0.0,1.0,85.71,14.29,14.29,33.33,1.0,-50.0,SYNTH_STU_01753,SYNTH_CRS_003,12,7,50.0,0.0,1,1
11.0,7.0,0.0,0.0,0.0,4.0,63.64,36.36,0.0,100.0,3.0,-66.67,SYNTH_STU_01754,SYNTH_CRS_004,19,11,31.58,0.0,1,1
12.0,2.0,6.0,3.0,0.0,1.0,91.67,8.33,50.0,0.0,0.0,-33.33,SYNTH_STU_01760,SYNTH_CRS_010,20,12,10.0,0.0,1,1
10.0,6.0,1.0,1.0,0.0,2.0,80.0,20.0,10.0,66.67,2.0,-20.0,SYNTH_STU_01763,SYNTH_CRS_013,17,10,52.94,0.0,1,1
8.0,4.0,2.0,0.0,0.0,2.0,75.0,25.0,25.0,33.33,1.0,0.0,SYNTH_STU_01768,SYNTH_CRS_018,14,8,21.43,1.0,1,1
10.0,4.0,4.0,2.0,0.0,0.0,100.0,0.0,40.0,0.0,0.0,40.0,SYNTH_STU_01772,SYNTH_CRS_022,16,10,0.0,5.0,1,1
10.0,4.0,4.0,1.0,0.0,1.0,90.0,10.0,40.0,0.0,0.0,0.0,SYNTH_STU_01773,SYNTH_CRS_023,17,10,5.88,3.5,1,1
12.0,10.0,0.0,0.0,0.0,2.0,83.33,16.67,0.0,33.33,1.0,-33.33,SYNTH_STU_01774,SYNTH_CRS_024,20,12,20.0,1.5,1,1
9.0,7.0,1.0,1.0,0.0,0.0,100.0,0.0,11.11,0.0,0.0,-20.0,SYNTH_STU_01776,SYNTH_CRS_026,15,9,0.0,8.5,0,1
8.0,4.0,1.0,1.0,0.0,2.0,75.0,25.0,12.5,0.0,0.0,25.0,SYNTH_STU_01781,SYNTH_CRS_031,13,8,30.77,0.5,1,1
11.0,7.0,1.0,0.0,1.0,2.0,81.82,18.18,9.09,33.33,0.0,3.33,SYNTH_STU_01794,SYNTH_CRS_044,19,11,31.58,0.0,1,1
7.0,4.0,0.0,0.0,1.0,2.0,71.43,28.57,0.0,66.67,0.0,-50.0,SYNTH_STU_01801,SYNTH_CRS_001,12,7,58.33,0.0,1,1
11.0,8.0,1.0,0.0,0.0,2.0,81.82,18.18,9.09,66.67,1.0,-33.33,SYNTH_STU_01804,SYNTH_CRS_004,18,11,33.33,0.0,1,1
8.0,6.0,0.0,0.0,1.0,1.0,87.5,12.5,0.0,33.33,1.0,-25.0,SYNTH_STU_01808,SYNTH_CRS_008,14,8,7.14,7.5,0,1
12.0,8.0,1.0,0.0,0.0,3.0,75.0,25.0,8.33,33.33,0.0,-16.67,SYNTH_STU_01810,SYNTH_CRS_010,20,12,35.0,0.0,1,1
10.0,7.0,0.0,0.0,1.0,2.0,80.0,20.0,0.0,66.67,1.0,-40.0,SYNTH_STU_01817,SYNTH_CRS_017,17,10,29.41,0.0,1,1
7.0,3.0,2.0,1.0,1.0,0.0,100.0,0.0,28.57,0.0,0.0,33.33,SYNTH_STU_01819,SYNTH_CRS_019,12,7,8.33,5.0,1,1
12.0,4.0,5.0,2.0,0.0,1.0,91.67,8.33,41.67,0.0,0.0,50.0,SYNTH_STU_01825,SYNTH_CRS_025,20,12,10.0,0.5,1,1
10.0,6.0,0.0,1.0,0.0,3.0,70.0,30.0,0.0,33.33,1.0,0.0,SYNTH_STU_01827,SYNTH_CRS_027,16,10,18.75,2.5,1,1
9.0,5.0,1.0,1.0,1.0,1.0,88.89,11.11,11.11,33.33,0.0,5.0,SYNTH_STU_01830,SYNTH_CRS_030,15,9,46.67,0.0,1,1
10.0,5.0,0.0,0.0,2.0,3.0,70.0,30.0,0.0,66.67,2.0,-20.0,SYNTH_STU_01836,SYNTH_CRS_036,16,10,50.0,0.0,1,1
11.0,7.0,0.0,0.0,2.0,2.0,81.82,18.18,0.0,33.33,0.0,-33.33,SYNTH_STU_01839,SYNTH_CRS_039,19,11,52.63,0.0,1,1
11.0,5.0,1.0,1.0,4.0,0.0,100.0,0.0,9.09,0.0,0.0,-16.67,SYNTH_STU_01843,SYNTH_CRS_043,19,11,5.26,7.0,0,1
10.0,7.0,0.0,1.0,0.0,2.0,80.0,20.0,0.0,33.33,1.0,-20.0,SYNTH_STU_01847,SYNTH_CRS_047,16,10,25.0,1.0,1,1
8.0,5.0,0.0,0.0,0.0,3.0,62.5,37.5,0.0,0.0,0.0,75.0,SYNTH_STU_01850,SYNTH_CRS_050,13,8,46.15,0.0,1,1
7.0,3.0,0.0,1.0,1.0,2.0,71.43,28.57,0.0,66.67,2.0,-16.67,SYNTH_STU_01854,SYNTH_CRS_004,12,7,50.0,0.0,1,1
11.0,3.0,5.0,1.0,0.0,2.0,81.82,18.18,45.45,0.0,0.0,23.33,SYNTH_STU_01856,SYNTH_CRS_006,18,11,16.67,0.0,1,1
8.0,3.0,1.0,0.0,3.0,1.0,87.5,12.5,12.5,33.33,0.0,-25.0,SYNTH_STU_01859,SYNTH_CRS_009,13,8,7.69,7.5,0,1
11.0,7.0,1.0,0.0,0.0,3.0,72.73,27.27,9.09,33.33,0.0,-13.33,SYNTH_STU_01860,SYNTH_CRS_010,18,11,27.78,0.0,1,1
10.0,2.0,5.0,1.0,0.0,2.0,80.0,20.0,50.0,0.0,0.0,20.0,SYNTH_STU_01863,SYNTH_CRS_013,16,10,12.5,1.0,1,1
10.0,6.0,2.0,0.0,0.0,2.0,80.0,20.0,20.0,66.67,1.0,-40.0,SYNTH_STU_01876,SYNTH_CRS_026,17,10,23.53,0.0,1,1
12.0,9.0,0.0,0.0,2.0,1.0,91.67,8.33,0.0,0.0,0.0,-16.67,SYNTH_STU_01881,SYNTH_CRS_031,20,12,5.0,8.0,0,1
9.0,8.0,0.0,0.0,0.0,1.0,88.89,11.11,0.0,33.33,0.0,-20.0,SYNTH_STU_01885,SYNTH_CRS_035,15,9,46.67,0.0,1,1
7.0,3.0,1.0,0.0,0.0,3.0,57.14,42.86,14.29,66.67,0.0,-75.0,SYNTH_STU_01888,SYNTH_CRS_038,12,7,33.33,1.0,1,1
9.0,6.0,0.0,0.0,0.0,3.0,66.67,33.33,0.0,33.33,0.0,30.0,SYNTH_STU_01891,SYNTH_CRS_041,15,9,33.33,0.0,1,1
8.0,6.0,0.0,0.0,0.0,2.0,75.0,25.0,0.0,33.33,1.0,-50.0,SYNTH_STU_01898,SYNTH_CRS_048,14,8,57.14,0.0,1,1
9.0,5.0,2.0,0.0,1.0,1.0,88.89,11.11,22.22,0.0,0.0,-20.0,SYNTH_STU_01900,SYNTH_CRS_050,15,9,33.33,0.0,1,1
8.0,5.0,1.0,0.0,1.0,1.0,87.5,12.5,12.5,0.0,0.0,-25.0,SYNTH_STU_01915,SYNTH_CRS_015,14,8,7.14,5.5,1,1
8.0,5.0,0.0,1.0,1.0,1.0,87.5,12.5,0.0,33.33,1.0,-50.0,SYNTH_STU_01919,SYNTH_CRS_019,14,8,50.0,0.0,1,1
12.0,8.0,2.0,0.0,1.0,1.0,91.67,8.33,16.67,33.33,0.0,-16.67,SYNTH_STU_01920,SYNTH_CRS_020,20,12,45.0,0.0,1,1
11.0,5.0,0.0,0.0,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_01924,SYNTH_CRS_024,19,11,0.0,9.5,0,1
11.0,4.0,1.0,4.0,0.0,2.0,81.82,18.18,9.09,0.0,0.0,46.67,SYNTH_STU_01925,SYNTH_CRS_025,19,11,10.53,1.0,1,1
9.0,6.0,1.0,0.0,0.0,2.0,77.78,22.22,11.11,33.33,0.0,-40.0,SYNTH_STU_01926,SYNTH_CRS_026,15,9,13.33,4.5,1,1
11.0,7.0,1.0,0.0,0.0,3.0,72.73,27.27,9.09,66.67,0.0,-50.0,SYNTH_STU_01928,SYNTH_CRS_028,19,11,36.84,0.0,1,1
11.0,5.0,1.0,0.0,0.0,5.0,54.55,45.45,9.09,100.0,3.0,-10.0,SYNTH_STU_01929,SYNTH_CRS_029,19,11,42.11,0.0,1,1
12.0,6.0,3.0,2.0,0.0,1.0,91.67,8.33,25.0,0.0,0.0,16.67,SYNTH_STU_01934,SYNTH_CRS_034,20,12,5.0,3.5,1,1
9.0,6.0,1.0,0.0,1.0,1.0,88.89,11.11,11.11,33.33,0.0,-20.0,SYNTH_STU_01935,SYNTH_CRS_035,15,9,20.0,3.5,1,1
8.0,5.0,2.0,0.0,0.0,1.0,87.5,12.5,25.0,0.0,0.0,25.0,SYNTH_STU_01943,SYNTH_CRS_043,14,8,7.14,7.0,0,1
11.0,8.0,0.0,2.0,0.0,1.0,90.91,9.09,0.0,0.0,0.0,-13.33,SYNTH_STU_01944,SYNTH_CRS_044,19,11,31.58,0.0,1,1
12.0,7.0,2.0,0.0,0.0,3.0,75.0,25.0,16.67,66.67,2.0,-50.0,SYNTH_STU_01947,SYNTH_CRS_047,20,12,55.0,0.0,1,1
12.0,5.0,4.0,1.0,0.0,2.0,83.33,16.67,33.33,33.33,0.0,-16.67,SYNTH_STU_01949,SYNTH_CRS_049,20,12,10.0,2.0,1,1
11.0,7.0,3.0,0.0,0.0,1.0,90.91,9.09,27.27,33.33,1.0,-16.67,SYNTH_STU_01950,SYNTH_CRS_050,18,11,44.44,0.0,1,1
10.0,6.0,0.0,1.0,0.0,3.0,70.0,30.0,0.0,66.67,2.0,-80.0,SYNTH_STU_01955,SYNTH_CRS_005,17,10,52.94,0.0,1,1
12.0,6.0,2.0,0.0,0.0,4.0,66.67,33.33,16.67,66.67,1.0,-66.67,SYNTH_STU_01960,SYNTH_CRS_010,20,12,45.0,0.0,1,1
11.0,6.0,1.0,0.0,0.0,4.0,63.64,36.36,9.09,66.67,2.0,-30.0,SYNTH_STU_01962,SYNTH_CRS_012,18,11,61.11,0.0,1,1
12.0,10.0,1.0,0.0,0.0,1.0,91.67,8.33,8.33,0.0,0.0,-16.67,SYNTH_STU_01965,SYNTH_CRS_015,20,12,5.0,7.0,0,1
12.0,10.0,0.0,1.0,0.0,1.0,91.67,8.33,0.0,0.0,0.0,33.33,SYNTH_STU_01966,SYNTH_CRS_016,20,12,20.0,1.5,1,1
8.0,5.0,0.0,0.0,1.0,2.0,75.0,25.0,0.0,66.67,1.0,-50.0,SYNTH_STU_01969,SYNTH_CRS_019,13,8,46.15,0.0,1,1
10.0,7.0,1.0,0.0,2.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,SYNTH_STU_01971,SYNTH_CRS_021,17,10,5.88,7.5,0,1
9.0,6.0,1.0,0.0,0.0,2.0,77.78,22.22,11.11,66.67,0.0,-40.0,SYNTH_STU_01974,SYNTH_CRS_024,15,9,26.67,1.0,1,1
10.0,7.0,0.0,0.0,1.0,2.0,80.0,20.0,0.0,33.33,0.0,0.0,SYNTH_STU_01980,SYNTH_CRS_030,16,10,18.75,4.0,1,1
10.0,4.0,2.0,1.0,0.0,3.0,70.0,30.0,20.0,0.0,0.0,40.0,SYNTH_STU_01982,SYNTH_CRS_032,17,10,23.53,0.0,1,1
7.0,5.0,0.0,1.0,0.0,1.0,85.71,14.29,0.0,33.33,1.0,-50.0,SYNTH_STU_01997,SYNTH_CRS_047,12,7,16.67,5.0,1,1
7.0,4.0,0.0,1.0,0.0,2.0,71.43,28.57,0.0,66.67,2.0,-16.67,SYNTH_STU_02000,SYNTH_CRS_050,12,7,33.33,1.0,1,1
11.0,5.0,2.0,1.0,0.0,3.0,72.73,27.27,18.18,66.67,2.0,6.67,SYNTH_STU_02007,SYNTH_CRS_007,19,11,57.89,0.0,1,1
11.0,6.0,2.0,0.0,0.0,3.0,72.73,27.27,18.18,66.67,2.0,-50.0,SYNTH_STU_02008,SYNTH_CRS_008,19,11,57.89,0.0,1,1
10.0,7.0,0.0,1.0,0.0,2.0,80.0,20.0,0.0,33.33,0.0,20.0,SYNTH_STU_02010,SYNTH_CRS_010,16,10,37.5,0.0,1,1
10.0,7.0,0.0,2.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,SYNTH_STU_02016,SYNTH_CRS_016,17,10,0.0,9.0,0,1
8.0,3.0,1.0,0.0,0.0,4.0,50.0,50.0,12.5,100.0,4.0,-100.0,SYNTH_STU_02017,SYNTH_CRS_017,14,8,42.86,0.0,1,1
9.0,5.0,1.0,0.0,1.0,2.0,77.78,22.22,11.11,33.33,0.0,-40.0,SYNTH_STU_02020,SYNTH_CRS_020,15,9,26.67,0.5,1,1
10.0,4.0,1.0,0.0,2.0,3.0,70.0,30.0,10.0,33.33,1.0,20.0,SYNTH_STU_02021,SYNTH_CRS_021,16,10,37.5,0.0,1,1
7.0,5.0,1.0,1.0,0.0,0.0,100.0,0.0,14.29,0.0,0.0,33.33,SYNTH_STU_02022,SYNTH_CRS_022,12,7,8.33,6.5,1,1
11.0,8.0,0.0,0.0,0.0,3.0,72.73,27.27,0.0,66.67,2.0,-13.33,SYNTH_STU_02023,SYNTH_CRS_023,19,11,47.37,0.0,1,1
7.0,3.0,0.0,1.0,1.0,2.0,71.43,28.57,0.0,0.0,0.0,-16.67,SYNTH_STU_02025,SYNTH_CRS_025,12,7,33.33,1.0,1,1
12.0,6.0,2.0,1.0,0.0,3.0,75.0,25.0,16.67,33.33,0.0,33.33,SYNTH_STU_02026,SYNTH_CRS_026,20,12,15.0,1.0,1,1
12.0,3.0,5.0,2.0,1.0,1.0,91.67,8.33,41.67,0.0,0.0,-16.67,SYNTH_STU_02033,SYNTH_CRS_033,20,12,5.0,2.5,1,1
9.0,6.0,0.0,0.0,1.0,2.0,77.78,22.22,0.0,33.33,1.0,-40.0,SYNTH_STU_02035,SYNTH_CRS_035,15,9,26.67,2.0,1,1
9.0,5.0,0.0,0.0,2.0,2.0,77.78,22.22,0.0,66.67,1.0,-40.0,SYNTH_STU_02038,SYNTH_CRS_038,15,9,33.33,0.0,1,1
8.0,5.0,0.0,0.0,2.0,1.0,87.5,12.5,0.0,33.33,1.0,-25.0,SYNTH_STU_02041,SYNTH_CRS_041,14,8,42.86,0.0,1,1
7.0,3.0,1.0,1.0,0.0,2.0,71.43,28.57,14.29,33.33,1.0,-16.67,SYNTH_STU_02042,SYNTH_CRS_042,12,7,33.33,1.0,1,1
10.0,8.0,0.0,0.0,0.0,2.0,80.0,20.0,0.0,33.33,0.0,-40.0,SYNTH_STU_02044,SYNTH_CRS_044,17,10,35.29,0.0,1,1
8.0,4.0,1.0,1.0,0.0,2.0,75.0,25.0,12.5,33.33,0.0,25.0,SYNTH_STU_02046,SYNTH_CRS_046,14,8,21.43,3.0,1,1
10.0,5.0,1.0,0.0,3.0,1.0,90.0,10.0,10.0,33.33,1.0,-20.0,SYNTH_STU_02052,SYNTH_CRS_002,17,10,47.06,0.0,1,1
12.0,5.0,6.0,0.0,0.0,1.0,91.67,8.33,50.0,0.0,0.0,16.67,SYNTH_STU_02058,SYNTH_CRS_008,20,12,10.0,0.5,1,1
9.0,7.0,0.0,1.0,0.0,1.0,88.89,11.11,0.0,0.0,0.0,-40.0,SYNTH_STU_02060,SYNTH_CRS_010,15,9,40.0,0.0,1,1
7.0,3.0,1.0,0.0,1.0,2.0,71.43,28.57,14.29,66.67,0.0,-50.0,SYNTH_STU_02063,SYNTH_CRS_013,12,7,33.33,1.5,1,1
8.0,4.0,0.0,2.0,0.0,2.0,75.0,25.0,0.0,0.0,0.0,50.0,SYNTH_STU_02066,SYNTH_CRS_016,13,8,30.77,0.0,1,1
10.0,6.0,1.0,0.0,3.0,0.0,100.0,0.0,10.0,0.0,0.0,0.0,SYNTH_STU_02078,SYNTH_CRS_028,17,10,0.0,9.0,0,1
10.0,7.0,2.0,1.0,0.0,0.0,100.0,0.0,20.0,0.0,0.0,-20.0,SYNTH_STU_02080,SYNTH_CRS_030,17,10,0.0,8.0,0,1
11.0,6.0,1.0,0.0,1.0,3.0,72.73,27.27,9.09,33.33,0.0,-13.33,SYNTH_STU_02081,SYNTH_CRS_031,18,11,33.33,0.0,1,1
11.0,5.0,0.0,1.0,3.0,2.0,81.82,18.18,0.0,33.33,0.0,-13.33,SYNTH_STU_02083,SYNTH_CRS_033,19,11,31.58,0.0,1,1
11.0,6.0,1.0,0.0,0.0,4.0,63.64,36.36,9.09,66.67,0.0,-66.67,SYNTH_STU_02089,SYNTH_CRS_039,18,11,44.44,0.0,1,1
7.0,2.0,4.0,0.0,1.0,0.0,100.0,0.0,57.14,0.0,0.0,0.0,SYNTH_STU_02099,SYNTH_CRS_049,12,7,0.0,6.0,1,1
8.0,5.0,1.0,0.0,0.0,2.0,75.0,25.0,12.5,0.0,0.0,50.0,SYNTH_STU_02100,SYNTH_CRS_050,14,8,42.86,0.0,1,1
8.0,5.0,1.0,1.0,0.0,1.0,87.5,12.5,12.5,33.33,0.0,-50.0,SYNTH_STU_02104,SYNTH_CRS_004,13,8,7.69,6.0,1,1
11.0,7.0,1.0,1.0,0.0,2.0,81.82,18.18,9.09,66.67,2.0,-13.33,SYNTH_STU_02107,SYNTH_CRS_007,19,11,52.63,0.0,1,1
8.0,4.0,2.0,0.0,0.0,2.0,75.0,25.0,25.0,33.33,1.0,-50.0,SYNTH_STU_02108,SYNTH_CRS_008,13,8,53.85,0.0,1,1
12.0,8.0,0.0,1.0,0.0,3.0,75.0,25.0,0.0,66.67,2.0,-33.33,SYNTH_STU_02110,SYNTH_CRS_010,20,12,35.0,0.0,1,1
11.0,9.0,0.0,0.0,0.0,2.0,81.82,18.18,0.0,33.33,1.0,3.33,SYNTH_STU_02113,SYNTH_CRS_013,19,11,36.84,0.0,1,1
12.0,8.0,0.0,0.0,0.0,4.0,66.67,33.33,0.0,66.67,1.0,-33.33,SYNTH_STU_02119,SYNTH_CRS_019,20,12,45.0,0.0,1,1
12.0,8.0,2.0,0.0,2.0,0.0,100.0,0.0,16.67,0.0,0.0,0.0,SYNTH_STU_02122,SYNTH_CRS_022,20,12,0.0,8.5,0,1
10.0,6.0,2.0,0.0,0.0,2.0,80.0,20.0,20.0,33.33,0.0,0.0,SYNTH_STU_02123,SYNTH_CRS_023,17,10,29.41,0.0,1,1
11.0,7.0,1.0,1.0,0.0,2.0,81.82,18.18,9.09,66.67,2.0,-50.0,SYNTH_STU_02126,SYNTH_CRS_026,19,11,52.63,0.0,1,1
9.0,5.0,0.0,0.0,1.0,3.0,66.67,33.33,0.0,66.67,1.0,-60.0,SYNTH_STU_02129,SYNTH_CRS_029,15,9,40.0,0.0,1,1
7.0,3.0,3.0,1.0,0.0,0.0,100.0,0.0,42.86,0.0,0.0,-25.0,SYNTH_STU_02132,SYNTH_CRS_032,12,7,0.0,6.0,1,1
11.0,4.0,3.0,0.0,1.0,3.0,72.73,27.27,27.27,0.0,0.0,-13.33,SYNTH_STU_02138,SYNTH_CRS_038,19,11,42.11,0.0,1,1
12.0,5.0,4.0,3.0,0.0,0.0,100.0,0.0,33.33,0.0,0.0,16.67,SYNTH_STU_02143,SYNTH_CRS_043,20,12,5.0,2.5,1,1
8.0,4.0,1.0,0.0,1.0,2.0,75.0,25.0,12.5,33.33,0.0,0.0,SYNTH_STU_02146,SYNTH_CRS_046,13,8,53.85,0.0,1,1
10.0,3.0,3.0,1.0,3.0,0.0,100.0,0.0,30.0,0.0,0.0,-20.0,SYNTH_STU_02148,SYNTH_CRS_048,16,10,0.0,8.0,0,1
11.0,6.0,0.0,1.0,0.0,4.0,63.64,36.36,0.0,66.67,0.0,-46.67,SYNTH_STU_02149,SYNTH_CRS_049,19,11,42.11,0.0,1,1
8.0,4.0,1.0,0.0,1.0,2.0,75.0,25.0,12.5,33.33,1.0,0.0,SYNTH_STU_02154,SYNTH_CRS_004,14,8,50.0,0.0,1,1
11.0,7.0,1.0,0.0,2.0,1.0,90.91,9.09,9.09,0.0,0.0,20.0,SYNTH_STU_02159,SYNTH_CRS_009,19,11,5.26,6.0,1,1
11.0,6.0,2.0,0.0,0.0,3.0,72.73,27.27,18.18,33.33,0.0,23.33,SYNTH_STU_02163,SYNTH_CRS_013,19,11,42.11,0.0,1,1
12.0,9.0,0.0,0.0,0.0,3.0,75.0,25.0,0.0,66.67,0.0,-50.0,SYNTH_STU_02165,SYNTH_CRS_015,20,12,30.0,0.0,1,1
8.0,5.0,0.0,1.0,1.0,1.0,87.5,12.5,0.0,33.33,0.0,0.0,SYNTH_STU_02170,SYNTH_CRS_020,13,8,30.77,1.5,1,1
8.0,5.0,0.0,0.0,0.0,3.0,62.5,37.5,0.0,33.33,0.0,25.0,SYNTH_STU_02172,SYNTH_CRS_022,14,8,42.86,0.0,1,1
8.0,3.0,1.0,0.0,0.0,4.0,50.0,50.0,12.5,66.67,2.0,-50.0,SYNTH_STU_02182,SYNTH_CRS_032,14,8,71.43,0.0,1,1
8.0,4.0,1.0,0.0,0.0,3.0,62.5,37.5,12.5,66.67,2.0,-75.0,SYNTH_STU_02183,SYNTH_CRS_033,14,8,28.57,1.5,1,1
11.0,5.0,0.0,0.0,0.0,6.0,45.45,54.55,0.0,66.67,1.0,-63.33,SYNTH_STU_02184,SYNTH_CRS_034,18,11,38.89,0.0,1,1
9.0,6.0,0.0,0.0,0.0,3.0,66.67,33.33,0.0,66.67,1.0,-15.0,SYNTH_STU_02186,SYNTH_CRS_036,15,9,46.67,0.0,1,1
8.0,6.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,SYNTH_STU_02188,SYNTH_CRS_038,14,8,0.0,9.5,0,1
9.0,8.0,0.0,0.0,0.0,1.0,88.89,11.11,0.0,33.33,1.0,-20.0,SYNTH_STU_02200,SYNTH_CRS_050,15,9,26.67,2.0,1,1
8.0,2.0,2.0,0.0,2.0,2.0,75.0,25.0,25.0,66.67,2.0,-50.0,SYNTH_STU_02205,SYNTH_CRS_005,13,8,46.15,0.0,1,1
10.0,6.0,1.0,1.0,0.0,2.0,80.0,20.0,10.0,66.67,2.0,-60.0,SYNTH_STU_02213,SYNTH_CRS_013,16,10,37.5,0.0,1,1
11.0,3.0,6.0,1.0,0.0,1.0,90.91,9.09,54.55,0.0,0.0,3.33,SYNTH_STU_02228,SYNTH_CRS_028,18,11,5.56,3.0,1,1
10.0,2.0,3.0,1.0,1.0,3.0,70.0,30.0,30.0,66.67,2.0,-40.0,SYNTH_STU_02237,SYNTH_CRS_037,16,10,37.5,0.0,1,1
11.0,6.0,0.0,0.0,0.0,5.0,54.55,45.45,0.0,66.67,2.0,-46.67,SYNTH_STU_02238,SYNTH_CRS_038,19,11,57.89,0.0,1,1
10.0,5.0,3.0,0.0,1.0,1.0,90.0,10.0,30.0,0.0,0.0,20.0,SYNTH_STU_02240,SYNTH_CRS_040,16,10,6.25,6.0,1,1
10.0,5.0,2.0,2.0,1.0,0.0,100.0,0.0,20.0,0.0,0.0,-40.0,SYNTH_STU_02246,SYNTH_CRS_046,16,10,0.0,7.5,0,1
12.0,11.0,0.0,0.0,0.0,1.0,91.67,8.33,0.0,0.0,0.0,16.67,SYNTH_STU_02247,SYNTH_CRS_047,20,12,35.0,0.0,1,1
